"run_datetime_local","meta1_url","meta2_url","file_url","file_name"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11659-20260324.json","10m-0-20000-0-11659-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11669-20260323.json","10m-0-20000-0-11669-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11669-20260324.json","10m-0-20000-0-11669-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11679-20260323.json","10m-0-20000-0-11679-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11679-20260324.json","10m-0-20000-0-11679-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11683-20260323.json","10m-0-20000-0-11683-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11683-20260324.json","10m-0-20000-0-11683-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11692-20260323.json","10m-0-20000-0-11692-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11692-20260324.json","10m-0-20000-0-11692-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11693-20260323.json","10m-0-20000-0-11693-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11693-20260324.json","10m-0-20000-0-11693-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11698-20260323.json","10m-0-20000-0-11698-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11698-20260324.json","10m-0-20000-0-11698-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11710-20260323.json","10m-0-20000-0-11710-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11710-20260324.json","10m-0-20000-0-11710-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11723-20260323.json","10m-0-20000-0-11723-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11723-20260324.json","10m-0-20000-0-11723-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11730-20260323.json","10m-0-20000-0-11730-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11730-20260324.json","10m-0-20000-0-11730-20260324.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11747-20260323.json","10m-0-20000-0-11747-20260323.json"
"2026-03-24 11:58:23 CET","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta1-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/metadata/meta2-20260324.json","https://opendata.chmi.cz/meteorology/climate/now/data/10m-0-20000-0-11747-20260324.json","10m-0-20000-0-11747-20260324.json"
